loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
150.41811531575522,1746496810,,False,1,d1c59_00002,2025-05-05_21-00-10,43.507800579071045,43.507800579071045,3566465,quser32,165.124.130.40,43.507800579071045,1
110.41627705078125,1746496835,,False,2,d1c59_00002,2025-05-05_21-00-35,24.926918506622314,68.43471908569336,3566465,quser32,165.124.130.40,68.43471908569336,2
107.22469934895834,1746496859,,False,3,d1c59_00002,2025-05-05_21-00-59,23.256880521774292,91.69159960746765,3566465,quser32,165.124.130.40,91.69159960746765,3
105.78885016276041,1746496882,,False,4,d1c59_00002,2025-05-05_21-01-22,23.398653507232666,115.09025311470032,3566465,quser32,165.124.130.40,115.09025311470032,4
104.95288188476563,1746496905,,True,5,d1c59_00002,2025-05-05_21-01-45,23.33933162689209,138.4295847415924,3566465,quser32,165.124.130.40,138.4295847415924,5
