loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
130.43757145182292,1746496994,,False,1,d1c59_00003,2025-05-05_21-03-14,43.30230975151062,43.30230975151062,3575671,quser32,165.124.130.40,43.30230975151062,1
112.43963703613281,1746497019,,False,2,d1c59_00003,2025-05-05_21-03-39,25.032333850860596,68.33464360237122,3575671,quser32,165.124.130.40,68.33464360237122,2
110.6215259399414,1746497043,,False,3,d1c59_00003,2025-05-05_21-04-03,24.699578046798706,93.03422164916992,3575671,quser32,165.124.130.40,93.03422164916992,3
109.81067959798177,1746497069,,False,4,d1c59_00003,2025-05-05_21-04-29,25.153783559799194,118.18800520896912,3575671,quser32,165.124.130.40,118.18800520896912,4
109.273956254069,1746497094,,True,5,d1c59_00003,2025-05-05_21-04-54,24.94822907447815,143.13623428344727,3575671,quser32,165.124.130.40,143.13623428344727,5
